,email_open_rate,time_in_product_mins,country_AU,devices_Desktop,referrer_channels_Direct,referrer_channels_None,referrer_channels_Organic,campaigns_au_nz_eofy,campaigns_au_nz_mobile_product_launch,industries_Construction,industries_Education,industries_Finance,industries_Healthcare,industries_Hospitality
18959,98.0,71.76,0,0,1,0,0,0,1,1,0,0,0,0
18960,74.0,19.41,0,0,0,0,1,0,0,0,0,0,0,0
18961,25.0,22.93,0,0,0,0,1,0,1,0,0,1,0,0
18962,56.0,20.19,1,1,0,0,0,0,0,0,0,0,0,0
18963,82.0,69.36,0,0,0,0,1,0,1,1,0,0,0,0
18964,54.0,16.1,0,0,1,0,0,0,1,1,0,0,0,0
18965,47.0,69.72,0,0,0,0,0,0,1,0,0,0,0,0
18966,39.0,28.59,0,1,0,0,1,1,0,0,0,0,1,0
18967,54.0,20.0,0,1,0,0,0,0,0,1,0,0,0,0
18968,92.0,23.33,1,0,1,0,0,0,1,1,0,0,0,0
18969,7.0,21.42,0,0,1,0,0,0,1,0,1,0,0,0
18970,70.0,20.08,0,1,0,1,0,1,0,0,0,1,0,0
18971,5.0,17.75,1,0,0,0,1,0,1,0,1,0,0,0
18972,93.0,22.1,0,0,0,0,0,0,1,0,0,0,1,0
18973,78.0,25.61,0,1,0,0,1,1,0,0,0,0,0,1
18974,65.0,23.15,1,1,0,0,1,1,0,0,0,0,0,1
18975,81.0,68.92,0,1,0,0,1,0,0,0,0,1,0,0
18976,6.0,11.92,0,1,1,0,0,1,0,0,1,0,0,0
18977,3.0,64.11,0,1,1,0,0,0,0,0,0,1,0,0
18978,63.0,19.48,0,1,1,0,0,0,0,0,1,0,0,0
18979,63.0,19.4,0,1,0,1,0,1,0,0,0,0,1,0
18980,31.0,18.14,0,1,1,0,0,0,0,0,1,0,0,0
18981,38.0,70.93,0,1,0,0,0,0,0,0,0,0,1,0
18982,26.0,72.14,0,0,1,0,0,0,1,0,0,0,0,0
18983,34.0,17.34,1,0,1,0,0,0,1,1,0,0,0,0
18984,92.0,21.06,0,1,0,0,1,0,0,0,0,0,0,1
18985,77.0,17.14,0,0,1,0,0,0,1,0,0,0,0,1
18986,6.0,71.14,0,0,0,0,0,0,0,1,0,0,0,0
18987,35.0,19.08,0,1,0,0,0,1,0,0,1,0,0,0
18988,52.0,28.96,0,0,1,0,0,0,1,0,0,1,0,0
18989,99.0,22.28,0,1,0,0,1,0,0,0,1,0,0,0
18990,16.0,18.43,1,0,0,0,1,0,1,0,0,1,0,0
18991,25.0,71.35,0,0,1,0,0,0,1,0,1,0,0,0
18992,36.0,16.5,0,1,0,0,0,1,0,0,0,0,0,1
18993,34.0,16.86,0,1,1,0,0,0,0,0,0,1,0,0
18994,80.0,19.85,0,1,0,0,0,1,0,0,0,0,0,1
18995,20.0,16.84,0,1,0,0,0,0,0,0,0,1,0,0
18996,82.0,19.88,0,1,0,0,0,0,0,1,0,0,0,0
18997,83.0,20.91,0,1,1,0,0,0,0,0,0,1,0,0
18998,14.0,72.69,0,0,1,0,0,0,1,1,0,0,0,0
18999,62.0,71.42,0,0,1,0,0,1,0,1,0,0,0,0
19000,77.0,20.7,0,1,1,0,0,0,0,0,0,1,0,0
19001,36.0,21.37,0,0,0,1,0,1,0,0,0,1,0,0
19002,4.0,21.98,0,1,0,1,0,1,0,0,0,1,0,0
19003,39.0,19.95,0,1,0,0,0,0,0,0,0,1,0,0
19004,55.0,70.7,0,0,0,1,0,0,1,0,0,1,0,0
19005,23.0,28.87,1,0,1,0,0,0,1,1,0,0,0,0
19006,20.0,24.53,1,0,0,0,0,0,1,0,0,1,0,0
19007,39.0,23.73,0,0,0,0,1,0,1,0,0,0,0,1
19008,32.0,17.9,0,1,0,0,0,0,0,0,0,1,0,0
19009,40.0,23.58,1,1,0,0,0,1,0,0,0,1,0,0
19010,62.0,66.94,0,1,0,0,0,1,0,0,0,0,1,0
19011,90.0,75.22,1,1,1,0,0,1,0,0,0,0,0,0
19012,97.0,77.02,0,0,1,0,0,0,1,1,0,0,0,0
19013,97.0,17.33,1,0,1,0,0,0,1,0,0,0,0,0
19014,68.0,65.67,0,1,0,1,0,0,0,1,0,0,0,0
19015,39.0,22.63,1,1,0,0,0,1,0,0,0,1,0,0
19016,25.0,16.49,1,1,0,0,0,0,0,0,0,0,0,1
19017,48.0,17.14,0,1,0,0,1,0,0,0,0,0,0,0
19018,13.0,78.51,0,1,0,0,1,1,0,0,0,0,1,0
19019,80.0,66.05,0,1,1,0,0,0,0,0,0,0,0,0
19020,25.0,69.77,0,1,0,1,0,1,0,1,0,0,0,0
19021,39.0,23.82,0,0,1,0,0,0,1,0,1,0,0,0
19022,77.0,75.68,1,0,0,1,0,0,1,0,0,0,1,0
19023,43.0,23.58,0,0,1,0,0,0,1,0,0,0,1,0
19024,13.0,16.37,0,0,1,0,0,0,0,1,0,0,0,0
19025,25.0,88.32,0,0,0,0,0,0,1,1,0,0,0,0
19026,89.0,21.55,1,0,0,0,1,0,1,0,0,0,1,0
19027,63.0,11.03,0,0,0,0,0,0,1,1,0,0,0,0
19028,63.0,68.32,1,1,1,0,0,1,0,0,1,0,0,0
19029,4.0,15.51,0,0,0,0,1,0,1,1,0,0,0,0
19030,53.0,18.93,0,0,0,0,1,0,1,1,0,0,0,0
19031,31.0,52.3,0,1,0,0,0,0,0,0,0,0,1,0
19032,95.0,19.78,0,1,1,0,0,0,0,0,0,0,0,1
19033,30.0,18.77,0,0,0,0,1,0,1,0,0,1,0,0
19034,77.0,26.72,1,0,0,0,0,0,1,0,0,1,0,0
19035,95.0,20.84,1,1,1,0,0,0,0,0,1,0,0,0
19036,49.0,19.11,1,0,0,0,1,0,1,1,0,0,0,0
19037,45.0,22.14,0,1,0,1,0,0,0,1,0,0,0,0
19038,29.0,72.2,0,1,0,0,1,1,0,0,0,1,0,0
19039,16.0,19.67,0,1,0,0,0,1,0,0,0,0,1,0
19040,93.0,23.17,1,1,0,0,1,1,0,0,0,0,1,0
19041,93.0,17.18,0,1,0,1,0,1,0,0,0,1,0,0
19042,52.0,19.91,0,1,0,0,1,0,0,0,0,0,0,1
19043,7.0,61.97,1,1,0,0,1,0,0,1,0,0,0,0
19044,62.0,58.65,0,1,0,0,1,0,0,0,0,0,0,0
19045,89.0,23.61,0,1,1,0,0,0,0,0,1,0,0,0
19046,79.0,20.99,0,1,0,0,0,1,0,0,0,0,0,1
19047,1.0,18.49,1,1,1,0,0,1,0,0,1,0,0,0
19048,88.0,18.74,0,0,1,0,0,0,1,0,1,0,0,0
19049,14.0,23.93,0,1,1,0,0,0,0,0,0,0,1,0
19050,91.0,13.52,0,1,1,0,0,0,0,0,0,1,0,0
19051,88.0,58.07,1,1,0,0,0,0,0,0,1,0,0,0
19052,99.0,72.63,0,0,1,0,0,0,1,0,0,0,1,0
19053,3.0,28.36,0,0,0,0,0,0,1,0,0,1,0,0
19054,56.0,21.07,0,0,0,1,0,0,1,0,1,0,0,0
19055,86.0,74.09,1,1,0,0,1,0,0,1,0,0,0,0
19056,4.0,18.11,0,1,0,0,0,1,0,0,0,0,1,0
19057,46.0,59.67,1,0,0,0,0,0,1,0,0,1,0,0
19058,53.0,23.0,0,0,0,0,0,0,1,1,0,0,0,0
19059,61.0,21.1,1,1,1,0,0,1,0,1,0,0,0,0
19060,94.0,16.91,0,0,0,0,0,0,1,0,0,1,0,0
19061,75.0,75.54,0,1,0,0,0,1,0,0,0,0,1,0
19062,33.0,58.72,0,1,0,0,0,1,0,0,1,0,0,0
19063,21.0,25.25,1,0,0,0,0,0,0,1,0,0,0,0
19064,93.0,24.13,0,0,0,0,1,0,1,0,0,0,0,0
19065,65.0,17.97,0,1,1,0,0,1,0,0,0,0,0,1
19066,65.0,28.21,0,1,0,0,1,1,0,0,0,0,0,0
19067,23.0,85.94,0,0,0,1,0,0,1,1,0,0,0,0
19068,48.0,12.7,0,1,0,0,0,0,0,1,0,0,0,0
19069,61.0,20.79,0,1,0,0,0,0,0,0,0,0,1,0
19070,71.0,20.99,1,0,0,0,1,0,1,0,1,0,0,0
19071,69.0,19.54,0,1,0,0,1,1,0,0,1,0,0,0
19072,38.0,16.97,0,1,1,0,0,1,0,0,0,1,0,0
19073,19.0,26.22,0,1,0,0,0,1,0,0,0,1,0,0
19074,31.0,8.73,0,1,1,0,0,1,0,0,1,0,0,0
19075,22.0,15.67,0,0,1,0,0,0,1,0,0,1,0,0
19076,84.0,67.13,0,1,0,0,0,0,0,0,0,0,1,0
19077,28.0,11.16,0,0,0,0,0,0,1,0,0,1,0,0
19078,41.0,78.33,0,0,0,0,1,0,1,0,0,0,1,0
19079,34.0,25.19,1,0,0,0,0,1,0,0,0,0,0,0
19080,43.0,18.23,0,0,0,0,1,0,1,0,0,0,0,0
19081,25.0,17.31,1,1,0,0,0,1,0,0,1,0,0,0
19082,56.0,64.95,1,0,1,0,0,0,1,1,0,0,0,0
19083,28.0,20.95,0,1,0,0,1,0,0,0,0,0,1,0
19084,73.0,64.16,0,0,0,1,0,0,1,0,1,0,0,0
19085,42.0,22.31,0,0,0,0,1,1,0,1,0,0,0,0
19086,74.0,83.43,0,1,0,0,1,0,0,1,0,0,0,0
19087,30.0,17.77,0,0,1,0,0,0,1,0,0,1,0,0
19088,66.0,28.54,0,1,0,0,0,0,0,1,0,0,0,0
19089,57.0,19.26,0,0,0,0,0,0,1,0,0,0,1,0
19090,47.0,64.72,0,1,0,0,0,0,0,0,0,1,0,0
19091,77.0,27.48,1,1,0,0,1,1,0,1,0,0,0,0
19092,79.0,77.23,0,1,0,0,0,0,0,0,1,0,0,0
19093,34.0,79.18,0,1,0,1,0,0,0,0,0,0,0,1
19094,44.0,17.64,0,0,0,0,1,0,1,1,0,0,0,0
19095,89.0,18.03,0,1,1,0,0,1,0,0,0,0,0,0
19096,20.0,22.94,1,0,0,0,1,0,1,1,0,0,0,0
19097,86.0,66.72,0,0,1,0,0,0,1,0,0,1,0,0
19098,67.0,76.68,1,0,0,0,1,1,0,0,1,0,0,0
19099,74.0,24.29,0,1,0,0,0,0,0,1,0,0,0,0
19100,70.0,71.9,0,1,1,0,0,0,0,1,0,0,0,0
19101,61.0,18.17,1,0,0,0,1,0,1,1,0,0,0,0
19102,85.0,25.18,0,1,1,0,0,1,0,1,0,0,0,0
19103,7.0,23.41,0,1,0,0,1,1,0,0,0,0,0,1
19104,70.0,79.45,0,1,0,0,0,0,0,0,1,0,0,0
19105,79.0,19.83,0,0,0,1,0,0,1,0,0,0,1,0
19106,54.0,62.73,0,1,0,0,0,1,0,0,1,0,0,0
19107,34.0,19.01,0,0,1,0,0,0,1,0,0,0,0,1
19108,57.0,20.71,1,1,1,0,0,0,0,0,0,0,1,0
19109,34.0,12.01,0,1,1,0,0,1,0,0,0,1,0,0
19110,74.0,77.74,1,0,0,0,1,1,0,0,0,1,0,0
19111,39.0,17.93,0,1,0,0,1,0,0,0,0,0,0,0
19112,39.0,8.64,0,1,0,0,1,0,0,0,0,0,0,0
19113,22.0,23.11,1,0,0,0,1,0,1,1,0,0,0,0
19114,65.0,19.04,1,0,1,0,0,0,1,1,0,0,0,0
19115,32.0,59.24,0,1,0,0,0,1,0,0,0,0,1,0
19116,1.0,74.52,1,0,1,0,0,0,1,0,0,0,1,0
19117,79.0,20.28,0,0,0,0,0,0,1,0,0,0,0,1
19118,21.0,69.94,0,0,0,0,1,0,1,0,0,1,0,0
19119,28.0,71.43,0,1,1,0,0,0,0,1,0,0,0,0
19120,25.0,19.06,1,0,0,1,0,0,0,0,0,0,1,0
19121,76.0,74.77,0,1,1,0,0,0,0,0,0,1,0,0
19122,84.0,20.58,1,0,0,0,0,0,1,0,0,0,1,0
19123,91.0,20.88,0,0,0,1,0,0,1,0,1,0,0,0
19124,61.0,22.81,0,0,1,0,0,0,1,0,0,0,0,1
19125,20.0,28.18,0,1,1,0,0,0,0,0,0,1,0,0
19126,51.0,70.46,0,1,0,0,0,1,0,0,0,0,1,0
19127,45.0,52.64,0,0,1,0,0,0,1,0,0,0,1,0
19128,55.0,77.09,0,1,0,0,1,0,0,0,0,0,0,0
19129,11.0,17.8,0,1,1,0,0,0,0,1,0,0,0,0
19130,52.0,73.27,1,0,0,1,0,0,0,0,0,1,0,0
19131,68.0,21.51,0,0,0,0,1,0,1,1,0,0,0,0
19132,73.0,79.69,0,0,0,0,0,0,0,0,0,1,0,0
19133,5.0,60.74,0,1,0,0,0,1,0,1,0,0,0,0
19134,58.0,63.27,0,1,0,0,0,1,0,0,0,1,0,0
19135,70.0,36.09,0,0,0,0,1,0,1,0,0,0,1,0
19136,90.0,51.77,1,0,1,0,0,0,1,0,0,0,0,0
19137,22.0,62.09,0,0,1,0,0,0,0,0,0,1,0,0
19138,51.0,16.16,1,1,0,1,0,0,0,1,0,0,0,0
19139,84.0,19.2,1,1,0,0,0,1,0,0,0,1,0,0
19140,37.0,21.27,1,1,0,0,1,1,0,0,0,1,0,0
19141,58.0,23.17,0,1,0,0,0,0,0,0,1,0,0,0
19142,1.0,65.84,1,0,1,0,0,0,1,0,0,0,1,0
19143,77.0,23.96,0,1,0,0,0,1,0,0,0,0,0,1
19144,100.0,15.08,0,1,0,0,0,0,0,0,0,0,0,1
19145,65.0,26.76,1,1,0,0,1,1,0,0,0,0,0,1
19146,67.0,11.56,0,1,1,0,0,0,0,0,0,0,0,1
19147,98.0,18.35,0,0,0,0,0,0,1,0,0,0,0,0
19148,53.0,20.63,0,1,0,0,0,0,0,0,0,0,1,0
19149,34.0,21.11,0,0,0,0,1,0,1,1,0,0,0,0
19150,4.0,22.93,0,0,0,0,0,0,1,0,0,0,1,0
19151,69.0,13.95,0,1,1,0,0,1,0,1,0,0,0,0
19152,44.0,16.56,0,0,0,0,1,0,1,0,0,1,0,0
19153,45.0,20.0,0,1,0,0,1,0,0,0,0,0,0,1
19154,96.0,62.29,0,0,0,0,1,0,1,1,0,0,0,0
19155,100.0,14.26,1,0,1,0,0,0,0,0,0,1,0,0
19156,75.0,23.4,0,1,0,0,1,1,0,0,1,0,0,0
19157,10.0,16.03,1,1,0,0,0,0,0,1,0,0,0,0
19158,75.0,22.58,0,0,0,0,0,0,0,0,0,1,0,0
19159,56.0,68.75,0,1,0,0,0,1,0,1,0,0,0,0
19160,81.0,66.63,0,1,0,1,0,0,0,0,0,0,0,0
19161,48.0,57.53,0,0,0,0,1,0,1,0,0,1,0,0
19162,13.0,24.76,1,0,0,0,0,0,1,0,1,0,0,0
19163,90.0,15.32,0,0,1,0,0,0,1,0,0,1,0,0
19164,28.0,20.96,0,1,0,1,0,0,0,0,0,0,0,1
19165,39.0,64.89,0,1,0,0,1,0,0,0,0,0,1,0
19166,61.0,13.93,0,0,1,0,0,0,1,1,0,0,0,0
19167,91.0,16.3,0,0,1,0,0,0,1,1,0,0,0,0
19168,20.0,18.44,1,0,0,0,0,0,1,1,0,0,0,0
19169,54.0,72.84,1,1,1,0,0,0,0,1,0,0,0,0
19170,13.0,24.07,1,1,0,0,0,0,0,0,0,0,1,0
19171,56.0,19.04,1,1,0,0,0,1,0,0,0,0,1,0
19172,28.0,87.93,0,1,0,0,0,0,0,0,0,1,0,0
19173,67.0,22.27,0,0,0,0,0,0,1,0,1,0,0,0
19174,20.0,16.42,1,0,0,0,0,0,1,0,1,0,0,0
19175,30.0,71.09,0,0,0,0,1,0,1,0,0,0,1,0
19176,43.0,16.88,0,0,0,0,0,0,1,1,0,0,0,0
19177,77.0,17.14,0,0,1,0,0,0,1,0,0,0,0,1
19178,89.0,78.64,0,1,0,1,0,0,0,0,0,1,0,0
19179,64.0,20.52,0,0,1,0,0,0,1,0,0,0,1,0
19180,74.0,68.91,0,1,0,0,0,0,0,0,0,1,0,0
19181,23.0,67.65,0,0,1,0,0,1,0,0,0,1,0,0
19182,47.0,24.71,0,0,1,0,0,1,0,0,1,0,0,0
19183,30.0,71.16,0,0,0,0,1,0,1,0,1,0,0,0
19184,55.0,15.48,0,1,0,0,1,1,0,0,0,0,0,0
19185,92.0,67.6,0,0,0,0,0,0,1,0,0,1,0,0
19186,35.0,18.21,0,1,0,1,0,1,0,0,0,0,0,1
19187,98.0,25.41,0,0,1,0,0,0,1,0,1,0,0,0
19188,25.0,18.97,0,1,0,0,0,0,0,0,1,0,0,0
19189,84.0,81.55,0,1,0,0,1,0,0,0,1,0,0,0
19190,52.0,13.44,0,0,0,0,0,1,0,0,0,0,1,0
19191,48.0,20.17,1,1,1,0,0,0,0,0,1,0,0,0
19192,18.0,17.59,1,1,0,0,0,1,0,1,0,0,0,0
19193,95.0,20.01,1,0,0,0,0,0,1,0,0,1,0,0
19194,81.0,14.15,1,1,1,0,0,1,0,0,0,0,1,0
19195,56.0,63.73,0,1,0,1,0,1,0,0,1,0,0,0
19196,26.0,20.55,0,1,0,0,1,0,0,1,0,0,0,0
19197,8.0,21.76,0,1,0,0,1,1,0,0,0,1,0,0
19198,38.0,25.74,0,0,0,0,0,0,1,0,0,0,0,0
19199,90.0,13.87,0,0,0,1,0,0,1,0,0,0,1,0
19200,35.0,23.39,0,0,0,0,0,0,1,0,0,1,0,0
19201,27.0,17.63,1,1,0,0,0,1,0,1,0,0,0,0
19202,88.0,21.63,0,0,0,0,1,0,1,1,0,0,0,0
19203,62.0,69.57,0,1,1,0,0,1,0,0,0,0,0,0
19204,95.0,19.78,0,1,1,0,0,0,0,0,0,0,0,1
19205,86.0,58.32,0,1,1,0,0,1,0,1,0,0,0,0
19206,22.0,66.77,0,0,0,0,1,0,1,0,1,0,0,0
19207,28.0,77.63,0,0,0,0,1,0,0,0,0,0,0,0
19208,36.0,21.56,0,1,0,0,0,0,0,0,0,0,1,0
19209,28.0,24.39,0,0,0,0,1,0,1,1,0,0,0,0
19210,55.0,21.78,0,1,0,0,0,0,0,1,0,0,0,0
19211,89.0,21.88,0,1,0,1,0,0,0,1,0,0,0,0
19212,32.0,15.46,1,0,0,0,1,0,1,1,0,0,0,0
19213,77.0,65.09,0,1,0,0,1,1,0,0,0,0,0,0
19214,65.0,82.66,0,0,0,0,0,0,1,0,0,0,1,0
19215,36.0,68.52,1,0,0,0,1,0,1,0,1,0,0,0
19216,99.0,17.97,1,1,1,0,0,0,0,0,1,0,0,0
19217,15.0,77.23,1,1,0,1,0,0,0,0,0,0,1,0
19218,80.0,75.11,1,0,1,0,0,0,1,0,0,0,1,0
19219,39.0,23.92,0,0,0,1,0,0,1,1,0,0,0,0
19220,11.0,73.51,0,0,0,0,1,0,1,0,1,0,0,0
19221,100.0,26.18,0,1,0,0,1,0,0,0,0,0,1,0
19222,8.0,74.03,0,1,0,1,0,0,0,0,0,0,0,1
19223,40.0,23.36,0,1,0,1,0,1,0,1,0,0,0,0
19224,99.0,24.34,0,0,0,0,0,0,1,0,0,0,0,0
19225,23.0,21.57,0,0,0,0,1,0,1,0,0,1,0,0
19226,32.0,27.06,0,0,0,0,1,0,0,0,0,0,0,1
19227,64.0,19.41,0,0,0,0,1,1,0,0,0,0,0,0
19228,10.0,85.86,0,1,0,0,1,1,0,1,0,0,0,0
19229,50.0,29.16,0,1,0,0,1,0,0,0,1,0,0,0
19230,60.0,22.35,0,0,0,0,1,0,1,1,0,0,0,0
19231,64.0,74.72,0,0,0,0,0,0,1,0,0,1,0,0
19232,18.0,72.04,0,0,0,0,1,0,0,0,0,1,0,0
19233,37.0,13.31,0,1,0,1,0,0,0,0,0,1,0,0
19234,5.0,21.93,1,0,1,0,0,1,0,0,0,0,0,0
19235,92.0,18.02,0,0,0,0,0,0,1,0,0,1,0,0
19236,85.0,65.33,0,1,0,0,0,1,0,1,0,0,0,0
19237,52.0,16.17,0,0,0,0,0,0,1,1,0,0,0,0
19238,27.0,26.82,1,0,1,0,0,0,1,0,1,0,0,0
19239,83.0,17.46,1,0,1,0,0,0,1,0,0,0,0,1
19240,58.0,19.62,0,0,1,0,0,1,0,0,1,0,0,0
19241,41.0,8.73,1,1,1,0,0,0,0,1,0,0,0,0
19242,9.0,18.31,0,0,0,0,1,0,1,0,1,0,0,0
19243,13.0,23.29,1,1,0,0,0,1,0,0,0,0,0,0
19244,16.0,22.71,0,0,1,0,0,0,1,0,0,1,0,0
19245,94.0,24.13,0,1,0,0,1,0,0,0,1,0,0,0
19246,19.0,19.57,0,0,0,0,0,0,1,1,0,0,0,0
19247,47.0,18.75,0,0,0,1,0,0,1,0,1,0,0,0
19248,8.0,70.88,1,1,0,0,0,1,0,0,1,0,0,0
19249,27.0,47.5,0,1,1,0,0,0,0,0,1,0,0,0
19250,13.0,16.71,0,0,0,0,1,0,0,0,0,1,0,0
19251,18.0,17.62,0,0,0,1,0,0,1,0,0,0,1,0
19252,98.0,23.94,0,0,0,0,1,0,1,0,0,1,0,0
19253,12.0,21.77,0,1,1,0,0,0,0,0,0,0,1,0
19254,29.0,77.05,0,0,0,0,0,1,0,0,0,1,0,0
19255,8.0,23.65,0,0,1,0,0,1,0,0,0,0,1,0
19256,24.0,26.68,0,1,1,0,0,1,0,1,0,0,0,0
19257,53.0,26.33,0,1,0,0,0,1,0,1,0,0,0,0
19258,71.0,19.55,0,0,0,0,1,0,1,0,0,1,0,0
19259,89.0,9.56,0,1,0,0,0,0,0,0,0,0,1,0
19260,76.0,13.47,0,0,1,0,0,0,1,0,1,0,0,0
19261,18.0,69.3,0,0,1,0,0,0,1,0,0,0,1,0
19262,76.0,17.97,0,1,0,0,0,1,0,0,1,0,0,0
19263,12.0,9.71,0,1,1,0,0,1,0,0,0,0,1,0
19264,19.0,24.57,1,0,0,0,1,1,0,0,0,0,1,0
19265,94.0,67.7,1,1,1,0,0,0,0,0,0,1,0,0
19266,46.0,65.09,0,1,0,0,1,1,0,0,1,0,0,0
19267,83.0,13.23,0,1,0,0,0,0,0,0,0,1,0,0
19268,24.0,14.17,1,1,0,0,1,0,0,0,0,1,0,0
19269,82.0,73.58,1,0,0,0,0,0,1,0,1,0,0,0
19270,21.0,25.04,1,0,0,0,0,0,1,0,1,0,0,0
19271,10.0,67.89,0,1,1,0,0,1,0,1,0,0,0,0
19272,80.0,21.2,0,1,0,0,1,0,0,0,0,1,0,0
19273,40.0,15.64,1,1,0,0,1,1,0,0,1,0,0,0
19274,70.0,68.31,0,1,1,0,0,0,0,1,0,0,0,0
19275,57.0,19.37,0,0,0,0,1,0,1,0,0,0,0,1
19276,16.0,20.19,0,0,0,0,0,0,1,0,0,1,0,0
19277,80.0,75.71,0,1,0,0,1,1,0,0,0,0,1,0
19278,22.0,81.78,0,1,0,0,1,1,0,0,0,1,0,0
19279,40.0,68.39,0,0,0,0,0,0,1,0,0,1,0,0
19280,31.0,21.71,0,1,0,0,1,0,0,0,0,0,1,0
19281,67.0,71.19,1,1,1,0,0,1,0,0,0,0,0,1
19282,33.0,22.82,0,0,0,0,1,0,1,0,0,0,1,0
19283,43.0,52.78,1,1,0,1,0,1,0,0,0,1,0,0
19284,65.0,27.81,1,0,1,0,0,0,1,0,0,0,0,0
19285,40.0,26.48,0,0,1,0,0,0,1,0,0,0,1,0
19286,33.0,76.41,0,1,0,0,0,1,0,0,0,1,0,0
19287,28.0,15.71,0,1,1,0,0,0,0,0,1,0,0,0
19288,57.0,69.19,0,0,0,0,0,0,0,0,0,0,1,0
19289,38.0,12.6,0,1,1,0,0,0,0,0,0,0,0,0
19290,31.0,22.85,1,1,0,1,0,1,0,0,0,1,0,0
19291,38.0,81.74,0,1,0,1,0,1,0,0,0,0,0,0
19292,66.0,20.87,0,0,1,0,0,0,1,0,1,0,0,0
19293,100.0,22.84,0,0,0,0,1,0,1,1,0,0,0,0
19294,93.0,69.8,0,1,0,0,1,0,0,1,0,0,0,0
19295,1.0,25.33,0,0,0,0,0,0,1,1,0,0,0,0
19296,93.0,18.97,1,1,0,0,0,0,0,1,0,0,0,0
19297,58.0,22.33,0,0,0,0,1,0,1,0,0,0,0,1
19298,56.0,81.77,0,0,1,0,0,0,1,0,0,0,0,0
19299,2.0,22.71,0,0,1,0,0,0,1,0,1,0,0,0
19300,45.0,78.3,0,1,0,0,1,0,0,0,0,1,0,0
19301,78.0,27.76,1,1,0,0,0,0,0,0,0,0,0,0
19302,88.0,25.77,0,0,0,0,0,0,0,0,0,1,0,0
19303,76.0,75.26,1,0,0,1,0,0,1,0,0,0,1,0
19304,38.0,21.4,0,1,1,0,0,1,0,0,0,0,0,0
19305,39.0,80.3,0,1,0,0,0,0,0,0,0,0,0,1
19306,18.0,81.05,1,1,0,1,0,1,0,0,0,0,1,0
19307,93.0,88.49,0,0,0,0,1,0,1,0,1,0,0,0
19308,22.0,81.39,1,1,1,0,0,1,0,0,1,0,0,0
19309,61.0,79.2,0,0,0,0,0,0,1,0,1,0,0,0
19310,13.0,66.44,0,1,0,0,1,1,0,1,0,0,0,0
19311,34.0,23.9,0,1,1,0,0,1,0,0,0,1,0,0
19312,51.0,82.11,0,0,0,0,1,0,1,0,0,0,0,0
19313,78.0,13.32,1,1,0,0,0,0,0,0,0,1,0,0
19314,54.0,15.9,0,1,1,0,0,1,0,0,0,1,0,0
19315,84.0,15.2,0,0,1,0,0,0,1,1,0,0,0,0
19316,94.0,17.56,0,1,1,0,0,0,0,0,0,0,0,1
19317,77.0,14.14,0,0,0,0,1,0,1,0,0,1,0,0
19318,83.0,18.85,1,0,0,0,1,1,0,1,0,0,0,0
19319,59.0,20.79,0,0,0,0,1,0,1,0,0,0,0,0
19320,84.0,14.31,0,1,1,0,0,1,0,1,0,0,0,0
19321,91.0,74.22,0,0,0,0,1,0,1,1,0,0,0,0
19322,37.0,77.52,0,0,0,1,0,0,1,0,0,1,0,0
19323,46.0,22.76,0,1,0,0,0,1,0,0,0,0,0,1
19324,23.0,11.35,0,1,0,0,0,0,0,0,0,0,1,0
19325,74.0,51.04,0,0,1,0,0,0,1,0,0,0,0,1
19326,57.0,72.27,0,1,0,0,1,1,0,0,1,0,0,0
19327,32.0,19.09,0,0,0,0,0,0,1,1,0,0,0,0
19328,13.0,17.57,1,1,0,0,0,1,0,0,0,1,0,0
19329,10.0,85.86,0,1,0,0,1,1,0,1,0,0,0,0
19330,0.0,22.39,0,1,0,0,1,0,0,0,1,0,0,0
19331,27.0,71.2,0,0,0,1,0,0,1,1,0,0,0,0
19332,82.0,12.57,0,0,1,0,0,0,1,0,0,1,0,0
19333,76.0,24.33,0,1,1,0,0,0,0,0,1,0,0,0
19334,7.0,15.58,0,0,0,0,1,0,1,0,0,0,1,0
19335,84.0,77.03,0,1,0,0,0,1,0,0,1,0,0,0
19336,67.0,18.45,0,1,0,0,0,0,0,0,0,0,1,0
19337,5.0,76.97,0,0,0,0,1,0,1,0,1,0,0,0
19338,83.0,25.34,0,0,0,1,0,1,0,0,1,0,0,0
19339,94.0,68.67,1,0,0,0,1,0,1,1,0,0,0,0
19340,9.0,23.74,0,0,0,0,1,0,1,0,0,0,1,0
19341,45.0,66.48,0,0,0,0,0,0,1,0,0,0,1,0
19342,48.0,20.21,1,0,0,0,0,0,1,0,0,0,1,0
19343,88.0,69.25,0,1,0,0,0,1,0,0,0,0,1,0
19344,4.0,67.76,0,0,0,0,1,0,1,0,0,1,0,0
19345,69.0,23.95,0,0,0,0,0,0,1,0,0,0,1,0
19346,14.0,13.98,0,1,1,0,0,0,0,0,0,0,1,0
19347,29.0,21.31,0,0,1,0,0,0,1,0,0,0,1,0
19348,91.0,67.3,1,1,0,0,0,0,0,0,0,0,0,1
19349,32.0,65.45,0,0,0,0,0,0,1,0,0,1,0,0
19350,54.0,61.7,0,1,0,0,1,0,0,0,0,1,0,0
19351,91.0,75.34,0,1,1,0,0,1,0,0,0,1,0,0
19352,70.0,28.31,0,1,1,0,0,0,0,1,0,0,0,0
19353,41.0,15.21,0,1,1,0,0,0,0,0,0,0,0,1
19354,54.0,66.91,0,1,0,0,1,1,0,0,0,0,1,0
