,email_open_rate,time_in_product_mins,country_AU,devices_Desktop,referrer_channels_Direct,referrer_channels_None,referrer_channels_Organic,campaigns_au_nz_eofy,campaigns_au_nz_mobile_product_launch,industries_Construction,industries_Education,industries_Finance,industries_Healthcare,industries_Hospitality
46535,95.0,19.6,0,0,0,0,1,0,1,1,0,0,0,0
23778,93.0,15.59,0,1,0,1,0,0,0,0,0,0,0,1
10959,10.0,17.48,0,1,1,0,0,1,0,0,1,0,0,0
5802,62.0,15.44,0,1,0,0,0,1,0,1,0,0,0,0
23461,8.0,78.0,0,0,0,1,0,0,1,0,0,1,0,0
41665,72.0,19.02,0,1,1,0,0,0,0,0,0,0,0,0
10430,32.0,63.73,1,0,1,0,0,0,1,0,0,0,0,1
31693,54.0,11.9,0,1,0,0,0,0,0,0,0,0,1,0
33011,14.0,13.28,0,0,0,0,0,0,1,1,0,0,0,0
37132,14.0,16.44,0,1,0,0,1,1,0,0,0,1,0,0
40821,53.0,16.59,0,0,0,0,1,0,1,0,0,0,0,1
26847,30.0,16.32,1,1,0,0,1,1,0,0,0,0,1,0
35417,43.0,61.71,0,1,0,0,0,1,0,1,0,0,0,0
2524,27.0,24.24,1,0,0,0,0,0,1,0,0,1,0,0
11230,56.0,66.3,0,1,0,1,0,0,0,0,0,0,1,0
1710,18.0,22.44,0,0,0,0,1,0,1,0,0,0,1,0
14040,28.0,68.18,0,1,0,1,0,1,0,0,1,0,0,0
17042,50.0,65.71,0,1,0,0,0,1,0,0,1,0,0,0
41859,57.0,74.35,0,0,0,0,0,0,1,0,0,0,1,0
34824,47.0,13.11,1,0,1,0,0,0,1,0,0,0,0,1
12659,78.0,19.64,0,1,1,0,0,0,0,0,0,0,1,0
41061,37.0,20.64,0,0,0,1,0,0,1,0,0,1,0,0
8546,9.0,64.65,0,1,0,0,1,1,0,0,0,0,0,0
22338,25.0,17.9,0,1,0,0,1,0,0,0,1,0,0,0
44206,3.0,88.37,0,1,0,0,1,1,0,0,0,0,1,0
35032,64.0,67.83,0,1,0,0,0,1,0,0,0,0,0,0
7351,41.0,18.86,0,1,0,0,0,0,0,0,0,1,0,0
4665,48.0,69.97,0,1,0,0,0,1,0,1,0,0,0,0
17581,23.0,17.52,0,1,1,0,0,0,0,0,0,0,0,1
13241,31.0,82.27,0,1,0,0,1,0,0,1,0,0,0,0
39096,99.0,74.46,1,0,0,0,0,0,1,0,0,1,0,0
43350,79.0,25.64,0,0,1,0,0,0,1,0,0,0,0,0
23488,40.0,64.09,0,0,0,1,0,0,1,0,0,0,1,0
23256,21.0,19.56,0,0,0,0,0,0,0,0,0,1,0,0
3957,43.0,22.77,0,1,1,0,0,0,0,0,0,1,0,0
20459,70.0,72.26,1,1,0,1,0,1,0,0,0,1,0,0
3352,62.0,18.06,0,0,0,0,0,0,0,0,0,1,0,0
15377,2.0,19.01,0,1,1,0,0,0,0,0,1,0,0,0
31723,4.0,61.2,0,1,1,0,0,1,0,0,0,1,0,0
45252,86.0,72.99,0,1,0,0,0,0,0,0,1,0,0,0
15569,51.0,27.12,0,0,0,0,0,1,0,0,0,1,0,0
10969,53.0,22.08,0,0,0,1,0,0,1,0,1,0,0,0
24507,32.0,24.01,0,0,0,0,1,0,1,0,0,0,1,0
33564,42.0,23.14,0,0,0,1,0,0,1,0,0,1,0,0
25690,58.0,60.09,0,0,1,0,0,0,1,0,0,1,0,0
8026,76.0,23.11,0,1,1,0,0,0,0,0,1,0,0,0
19487,26.0,24.83,1,0,0,0,1,0,1,0,0,1,0,0
19486,31.0,60.43,0,0,0,0,1,0,1,0,0,0,1,0
20021,88.0,16.13,0,1,0,0,0,1,0,1,0,0,0,0
2342,30.0,15.57,1,0,1,0,0,0,1,0,0,1,0,0
2038,39.0,20.03,1,0,0,0,0,0,1,0,0,1,0,0
34512,40.0,65.9,1,0,0,0,0,0,1,0,0,0,1,0
6904,34.0,18.41,1,1,0,1,0,0,0,0,0,1,0,0
19858,94.0,18.71,1,0,1,0,0,0,1,0,1,0,0,0
22643,88.0,19.98,1,0,0,1,0,0,1,0,0,0,1,0
27591,49.0,60.38,1,0,0,0,1,0,1,0,0,1,0,0
17052,73.0,23.85,1,1,1,0,0,0,0,0,0,0,1,0
2789,59.0,16.52,0,1,0,1,0,0,0,0,0,0,1,0
15492,50.0,20.23,0,1,0,0,1,0,0,0,0,1,0,0
16335,77.0,17.69,1,0,0,0,0,0,1,1,0,0,0,0
30741,72.0,24.61,0,0,1,0,0,0,1,0,0,1,0,0
37478,15.0,65.94,0,0,0,0,1,0,1,1,0,0,0,0
32637,68.0,15.46,0,0,1,0,0,0,0,1,0,0,0,0
43512,48.0,24.42,0,1,1,0,0,0,0,1,0,0,0,0
6085,4.0,19.88,0,0,0,0,0,0,1,0,0,0,0,0
2289,88.0,83.92,0,1,1,0,0,0,0,0,1,0,0,0
24481,91.0,68.76,0,1,0,0,0,0,0,0,0,1,0,0
7695,32.0,68.9,1,1,0,0,0,1,0,1,0,0,0,0
2008,61.0,13.55,1,0,0,0,1,0,1,0,0,0,1,0
28163,95.0,67.35,1,1,0,0,0,0,0,0,0,1,0,0
10744,25.0,18.5,1,1,0,0,1,1,0,0,0,0,0,1
17348,94.0,26.53,0,0,1,0,0,0,1,0,0,0,1,0
13776,28.0,15.77,1,1,0,1,0,0,0,0,1,0,0,0
19554,42.0,20.34,0,1,0,0,0,0,0,1,0,0,0,0
23375,72.0,78.79,0,0,0,0,1,0,1,1,0,0,0,0
842,67.0,70.04,0,1,0,1,0,1,0,1,0,0,0,0
49960,57.0,65.59,1,0,0,0,0,0,1,1,0,0,0,0
42590,65.0,12.99,1,0,1,0,0,0,0,0,1,0,0,0
4983,49.0,21.5,1,1,1,0,0,0,0,0,0,1,0,0
23876,0.0,71.04,0,0,0,0,1,0,1,0,1,0,0,0
31623,20.0,24.52,1,0,0,0,0,0,1,0,0,1,0,0
31425,19.0,71.18,1,0,0,1,0,0,1,0,1,0,0,0
34783,14.0,24.74,0,0,1,0,0,0,1,0,0,0,1,0
18915,86.0,19.23,1,0,1,0,0,0,1,1,0,0,0,0
12413,90.0,24.09,0,0,1,0,0,0,1,0,0,1,0,0
41644,26.0,70.23,1,1,0,0,0,1,0,1,0,0,0,0
25214,99.0,29.81,0,0,0,0,0,0,1,0,1,0,0,0
23990,74.0,18.89,0,1,0,0,1,1,0,0,0,0,0,1
28770,18.0,71.46,0,0,1,0,0,0,1,1,0,0,0,0
32780,40.0,24.87,0,0,0,0,0,0,1,1,0,0,0,0
11381,26.0,20.08,1,0,0,0,1,0,1,0,1,0,0,0
27987,17.0,67.76,0,1,0,0,1,1,0,0,0,1,0,0
28503,79.0,22.43,0,0,0,0,1,0,1,0,0,1,0,0
24757,43.0,21.86,0,0,0,0,1,0,1,0,0,1,0,0
49697,14.0,19.82,1,0,0,1,0,0,1,0,0,0,0,0
8872,90.0,16.51,0,0,0,0,1,0,1,0,0,0,1,0
20093,42.0,18.0,0,0,0,0,0,0,1,1,0,0,0,0
16132,77.0,14.72,0,0,0,0,0,0,1,0,0,1,0,0
39728,33.0,63.76,0,1,1,0,0,0,0,0,0,1,0,0
20448,34.0,18.55,0,1,1,0,0,0,0,0,0,1,0,0
33677,70.0,52.52,1,0,0,0,1,0,1,0,0,1,0,0
13536,33.0,12.18,0,0,0,0,1,0,1,0,0,1,0,0
20229,18.0,27.07,0,1,0,0,0,1,0,0,0,0,1,0
18289,64.0,22.81,0,0,0,0,0,0,0,0,0,1,0,0
31089,42.0,72.59,0,0,1,0,0,0,1,0,0,0,0,0
35688,52.0,28.96,0,0,1,0,0,0,1,0,0,1,0,0
32826,59.0,16.52,0,0,0,0,0,0,1,0,0,0,0,0
25990,30.0,12.64,1,1,0,1,0,1,0,0,0,0,0,0
36960,98.0,18.43,0,1,0,0,0,0,0,0,0,0,0,1
17117,12.0,17.22,0,1,0,0,0,0,0,0,0,1,0,0
47537,5.0,88.54,0,0,1,0,0,0,1,0,0,0,1,0
4091,4.0,23.53,1,0,0,0,1,0,1,0,0,1,0,0
29341,100.0,15.45,0,0,1,0,0,0,1,0,0,1,0,0
44825,46.0,65.32,0,0,1,0,0,0,1,0,0,0,0,1
23486,54.0,19.63,1,0,0,1,0,0,0,0,1,0,0,0
47665,42.0,66.89,0,1,1,0,0,0,0,0,0,1,0,0
16308,96.0,67.73,1,1,0,0,0,1,0,0,0,1,0,0
21594,87.0,18.47,1,1,0,0,0,1,0,1,0,0,0,0
42287,80.0,15.81,1,0,0,0,1,0,1,0,0,0,1,0
22234,65.0,17.87,1,0,1,0,0,0,1,1,0,0,0,0
44649,50.0,22.14,0,0,0,0,1,0,1,0,1,0,0,0
24345,1.0,68.45,0,0,1,0,0,0,1,0,0,0,1,0
43355,12.0,23.69,1,1,0,0,0,1,0,0,0,1,0,0
49462,41.0,13.94,1,1,0,0,0,0,0,0,0,0,1,0
31338,2.0,18.97,0,1,0,0,1,0,0,0,1,0,0,0
38119,99.0,76.36,0,1,0,0,0,1,0,1,0,0,0,0
12887,3.0,12.58,0,0,0,0,0,0,1,0,0,1,0,0
27281,33.0,15.93,0,0,0,0,1,0,1,0,0,0,0,1
17040,26.0,21.52,1,1,0,0,1,0,0,0,0,1,0,0
49974,26.0,73.45,1,1,0,0,1,1,0,0,0,0,1,0
42824,69.0,76.88,0,1,0,0,1,1,0,1,0,0,0,0
31713,95.0,18.38,0,1,0,0,0,0,0,0,0,0,0,0
20912,59.0,24.43,0,1,1,0,0,0,0,0,1,0,0,0
28249,93.0,21.84,1,0,0,0,1,0,1,0,0,1,0,0
3168,77.0,14.0,0,0,1,0,0,1,0,0,0,0,1,0
19904,96.0,22.79,0,0,0,0,0,0,1,0,1,0,0,0
3047,1.0,67.91,0,0,1,0,0,0,1,0,0,0,0,1
46467,65.0,28.75,0,0,1,0,0,0,1,0,0,0,0,1
25825,55.0,19.33,1,1,0,0,0,0,0,0,0,0,0,0
39161,84.0,18.58,1,1,0,0,1,1,0,0,0,0,0,0
49193,43.0,20.7,0,1,0,0,1,0,0,1,0,0,0,0
24559,97.0,19.62,1,1,0,0,1,0,0,0,1,0,0,0
39406,88.0,77.41,0,1,0,0,0,0,0,0,0,0,1,0
2605,37.0,28.82,1,1,1,0,0,0,0,0,0,0,1,0
4513,94.0,18.68,0,1,1,0,0,1,0,0,0,1,0,0
36188,24.0,15.21,0,1,1,0,0,0,0,1,0,0,0,0
30269,49.0,19.66,0,0,0,0,0,0,1,0,1,0,0,0
30559,34.0,77.17,0,1,0,0,0,0,0,0,0,1,0,0
30028,83.0,78.74,0,1,1,0,0,1,0,1,0,0,0,0
5217,18.0,19.19,0,1,0,0,0,1,0,0,0,0,0,1
9235,92.0,77.85,0,1,1,0,0,0,0,0,0,1,0,0
42258,17.0,72.82,0,1,0,0,0,0,0,1,0,0,0,0
28364,58.0,72.7,0,1,1,0,0,1,0,1,0,0,0,0
40663,18.0,16.64,0,1,0,0,1,0,0,0,0,0,0,0
3437,3.0,15.7,0,1,0,0,0,0,0,1,0,0,0,0
28785,89.0,22.29,1,0,0,0,0,0,1,1,0,0,0,0
33167,97.0,21.63,1,0,1,0,0,0,1,0,0,0,1,0
10113,42.0,79.81,1,0,0,0,1,0,1,0,0,0,1,0
33682,87.0,23.56,0,0,1,0,0,0,1,1,0,0,0,0
45854,24.0,15.14,1,0,0,1,0,0,1,0,0,1,0,0
39265,96.0,72.54,1,0,0,0,0,0,1,0,0,1,0,0
30131,70.0,72.42,0,1,0,0,1,0,0,0,0,0,1,0
29115,90.0,78.86,0,1,0,0,1,1,0,0,0,1,0,0
5867,67.0,16.41,1,1,1,0,0,0,0,0,0,1,0,0
25861,32.0,19.6,1,0,1,0,0,0,1,0,0,0,1,0
5447,27.0,77.2,0,0,1,0,0,0,1,0,0,0,1,0
11353,36.0,19.98,0,1,0,0,0,1,0,0,1,0,0,0
37514,83.0,23.46,1,0,0,0,1,0,1,0,1,0,0,0
25406,57.0,64.24,0,0,0,0,1,1,0,0,1,0,0,0
32630,76.0,71.67,0,0,0,0,0,0,1,0,0,0,1,0
29274,39.0,16.31,0,1,0,0,1,0,0,1,0,0,0,0
34557,8.0,16.36,0,1,0,1,0,1,0,0,0,1,0,0
26527,49.0,70.43,0,0,1,0,0,0,1,0,0,1,0,0
126,59.0,24.81,0,1,0,0,0,0,0,0,0,1,0,0
40284,83.0,74.36,0,1,1,0,0,0,0,0,0,1,0,0
20238,33.0,68.95,0,0,1,0,0,0,1,1,0,0,0,0
2905,26.0,69.49,0,1,0,0,0,0,0,0,0,0,1,0
31699,4.0,23.62,0,0,1,0,0,0,1,0,0,1,0,0
36378,98.0,23.63,0,1,0,0,0,0,0,0,0,1,0,0
27712,5.0,77.57,0,0,0,0,0,0,1,0,1,0,0,0
5765,74.0,23.14,0,0,0,0,1,0,1,0,0,1,0,0
46051,21.0,27.48,1,0,1,0,0,0,1,0,0,1,0,0
22580,23.0,20.51,1,0,0,0,1,0,1,1,0,0,0,0
19222,53.0,17.19,0,0,1,0,0,0,1,0,0,1,0,0
28948,8.0,69.69,1,0,0,0,0,0,1,0,0,1,0,0
22947,35.0,18.63,0,1,1,0,0,1,0,1,0,0,0,0
20451,77.0,13.72,0,0,1,0,0,0,1,0,1,0,0,0
47,35.0,22.17,1,1,0,0,1,0,0,0,0,1,0,0
25507,34.0,22.98,1,0,0,0,0,0,1,1,0,0,0,0
29851,99.0,25.57,0,1,0,0,1,1,0,0,1,0,0,0
44564,37.0,19.56,0,1,1,0,0,1,0,0,0,0,1,0
49244,70.0,19.75,1,1,0,0,1,0,0,1,0,0,0,0
15663,100.0,22.49,0,1,0,0,1,0,0,0,0,0,1,0
2181,39.0,18.66,0,0,0,0,0,1,0,0,0,0,0,1
7314,50.0,67.2,0,1,0,0,1,1,0,1,0,0,0,0
28083,33.0,22.31,0,1,0,0,0,0,0,0,0,1,0,0
39796,80.0,75.81,0,0,1,0,0,0,1,0,1,0,0,0
26764,97.0,18.78,0,0,0,1,0,0,1,0,1,0,0,0
23311,92.0,71.68,1,0,0,0,0,0,1,0,0,0,0,1
48750,37.0,23.44,0,1,0,0,1,0,0,0,0,0,1,0
11754,59.0,68.3,0,1,0,0,1,0,0,0,0,1,0,0
47452,83.0,22.84,1,1,0,0,0,0,0,0,0,0,0,0
43617,45.0,15.76,0,1,0,0,0,0,0,0,0,1,0,0
17062,30.0,69.77,1,0,0,0,0,0,1,0,0,0,1,0
15622,96.0,76.25,1,0,0,1,0,0,1,1,0,0,0,0
12592,85.0,84.03,1,1,0,0,0,1,0,1,0,0,0,0
34944,22.0,66.16,0,1,1,0,0,0,0,0,0,1,0,0
40215,94.0,71.08,1,0,1,0,0,0,1,0,1,0,0,0
35798,41.0,66.35,0,1,1,0,0,0,0,0,0,0,1,0
15850,50.0,26.26,0,0,0,1,0,0,1,0,1,0,0,0
20546,74.0,17.12,0,1,0,0,1,1,0,0,0,0,0,1
12649,48.0,16.23,0,0,1,0,0,0,1,1,0,0,0,0
3210,30.0,17.81,0,1,0,0,0,1,0,0,0,1,0,0
19060,37.0,66.17,0,0,1,0,0,0,1,0,0,0,0,1
37431,45.0,22.95,1,0,0,0,0,0,1,0,0,1,0,0
32493,34.0,13.71,0,1,1,0,0,1,0,1,0,0,0,0
28255,26.0,66.35,0,1,1,0,0,0,0,0,0,1,0,0
1764,95.0,23.67,1,1,0,0,0,0,0,0,0,0,1,0
20759,23.0,18.54,0,1,0,0,1,1,0,0,0,1,0,0
34851,44.0,83.05,0,1,0,0,1,0,0,0,1,0,0,0
39312,23.0,71.5,0,1,1,0,0,0,0,0,0,0,0,0
5584,47.0,13.04,0,0,0,0,0,0,0,0,0,0,1,0
6733,45.0,21.11,0,1,0,0,0,1,0,0,0,1,0,0
36262,6.0,23.45,1,1,0,0,0,0,0,0,0,1,0,0
3123,58.0,71.36,1,1,0,0,1,0,0,0,0,1,0,0
49258,88.0,84.0,0,0,0,0,0,0,1,0,0,0,0,1
6272,13.0,17.99,1,1,1,0,0,1,0,0,0,1,0,0
7337,83.0,24.29,0,0,0,1,0,0,1,1,0,0,0,0
43691,63.0,18.15,0,0,0,0,0,0,1,0,0,1,0,0
49451,57.0,15.44,1,0,1,0,0,0,1,0,0,0,1,0
6206,68.0,17.41,0,0,0,0,1,0,1,0,1,0,0,0
8253,41.0,18.81,0,0,0,1,0,0,1,0,1,0,0,0
17372,5.0,65.32,1,1,0,0,0,0,0,1,0,0,0,0
15647,65.0,17.3,0,1,0,0,0,0,0,0,1,0,0,0
421,51.0,25.15,0,1,0,0,1,0,0,1,0,0,0,0
16794,48.0,16.91,0,0,0,0,0,0,1,0,0,0,0,0
3205,17.0,74.43,0,0,0,0,0,0,1,0,0,0,1,0
31673,16.0,70.43,0,1,0,0,0,1,0,1,0,0,0,0
35815,70.0,24.9,0,1,0,0,0,0,0,1,0,0,0,0
19550,77.0,20.49,1,0,0,0,0,0,1,0,0,0,0,0
4785,16.0,23.52,0,1,0,0,1,0,0,0,0,1,0,0
49081,44.0,17.6,0,0,0,0,0,0,1,0,0,1,0,0
20267,52.0,18.79,1,1,0,0,1,0,0,0,0,0,1,0
11956,72.0,21.01,0,0,1,0,0,0,1,0,0,0,1,0
2543,61.0,85.35,0,1,0,0,0,0,0,0,0,1,0,0
114,15.0,22.41,0,0,1,0,0,0,1,0,0,0,0,1
10552,41.0,73.63,1,1,0,0,0,1,0,0,0,0,0,0
42428,94.0,22.04,0,1,0,0,1,1,0,0,0,0,0,0
7596,77.0,21.69,0,1,0,0,1,1,0,0,0,1,0,0
32516,61.0,60.27,1,1,1,0,0,0,0,0,0,0,1,0
18275,34.0,71.86,0,1,0,0,0,1,0,0,1,0,0,0
42134,88.0,20.59,1,1,1,0,0,0,0,0,0,0,0,0
18694,69.0,70.14,1,1,1,0,0,0,0,0,1,0,0,0
15045,21.0,61.28,0,1,0,1,0,1,0,0,0,0,0,1
7213,73.0,22.4,0,0,0,0,0,0,1,1,0,0,0,0
9315,68.0,75.17,0,0,0,0,1,0,1,1,0,0,0,0
48952,22.0,18.45,0,0,0,0,0,0,0,0,0,1,0,0
14534,17.0,25.88,1,0,0,0,1,0,1,1,0,0,0,0
32157,82.0,69.25,1,0,1,0,0,0,1,0,0,1,0,0
35590,58.0,22.0,1,1,0,1,0,0,0,0,0,0,1,0
5954,83.0,23.02,0,0,0,0,0,0,1,1,0,0,0,0
47343,32.0,16.31,0,0,0,0,1,0,0,0,1,0,0,0
27146,5.0,21.18,0,0,0,0,1,0,0,0,0,1,0,0
30501,12.0,61.53,0,1,0,0,0,1,0,0,0,0,1,0
3370,70.0,19.78,0,0,1,0,0,0,1,0,1,0,0,0
30239,29.0,21.86,0,1,0,0,1,1,0,0,0,0,0,0
22591,77.0,21.89,0,0,0,0,0,0,1,0,0,1,0,0
15865,50.0,20.3,0,1,1,0,0,0,0,1,0,0,0,0
43589,71.0,21.58,0,1,0,0,1,1,0,1,0,0,0,0
22448,45.0,70.25,0,0,1,0,0,0,1,1,0,0,0,0
36391,96.0,21.0,1,1,0,0,1,1,0,0,0,1,0,0
19097,42.0,18.29,0,1,0,0,0,1,0,0,0,0,1,0
8304,22.0,20.56,0,0,1,0,0,0,1,0,1,0,0,0
7676,93.0,24.52,1,0,0,0,0,0,1,0,0,0,1,0
16983,42.0,21.1,0,0,0,0,1,0,1,1,0,0,0,0
48091,27.0,22.95,1,1,0,0,1,0,0,1,0,0,0,0
39681,13.0,18.74,1,0,1,0,0,0,1,0,0,0,0,0
20700,16.0,20.79,0,0,0,1,0,0,1,0,1,0,0,0
38135,85.0,70.02,0,1,0,0,0,0,0,0,0,0,1,0
3269,42.0,24.57,0,1,0,0,0,1,0,0,1,0,0,0
38293,7.0,15.33,0,0,0,0,0,0,1,0,0,0,0,1
14256,61.0,16.31,1,1,0,0,0,1,0,0,0,0,1,0
30118,3.0,15.87,0,0,0,0,1,0,1,0,0,0,1,0
17996,37.0,22.7,0,0,0,0,1,0,1,0,1,0,0,0
14692,9.0,18.17,1,0,1,0,0,0,1,0,0,1,0,0
41936,66.0,17.98,1,0,0,0,0,0,1,0,0,0,1,0
16377,60.0,22.47,0,0,0,0,1,0,1,0,0,0,0,1
49259,12.0,16.78,0,1,0,0,0,1,0,0,0,1,0,0
47552,82.0,12.85,1,1,0,0,1,0,0,0,0,1,0,0
29572,70.0,13.8,0,1,1,0,0,1,0,0,0,0,1,0
28011,19.0,22.03,0,1,0,1,0,0,0,0,0,0,1,0
4978,89.0,20.75,0,0,0,0,1,0,1,0,0,1,0,0
42164,52.0,20.38,0,1,0,0,0,0,0,0,0,0,0,1
10274,64.0,64.97,0,1,0,0,0,0,0,1,0,0,0,0
47190,98.0,73.57,1,1,0,0,0,1,0,1,0,0,0,0
39735,3.0,13.57,0,0,0,0,1,0,1,0,0,0,0,1
19465,96.0,20.76,0,1,0,0,0,1,0,1,0,0,0,0
24228,29.0,19.65,0,0,0,0,0,0,1,0,0,0,1,0
39382,43.0,22.21,0,1,0,0,1,0,0,1,0,0,0,0
34403,26.0,21.45,0,0,0,0,0,0,1,0,0,1,0,0
36691,84.0,25.36,0,1,1,0,0,0,0,0,0,1,0,0
46274,62.0,19.63,0,0,0,0,0,0,1,1,0,0,0,0
661,71.0,83.44,1,0,0,0,0,0,1,1,0,0,0,0
45057,59.0,64.93,1,0,0,0,1,0,1,1,0,0,0,0
48870,15.0,26.11,0,0,0,0,0,0,1,1,0,0,0,0
39524,12.0,77.18,0,0,1,0,0,0,1,1,0,0,0,0
3271,63.0,68.32,1,1,1,0,0,1,0,0,1,0,0,0
31270,21.0,21.51,0,0,0,0,1,0,1,0,0,0,0,0
6415,90.0,64.42,1,1,0,0,1,1,0,0,0,0,0,1
8591,88.0,24.52,0,1,0,0,0,0,0,1,0,0,0,0
37072,47.0,23.81,0,1,0,1,0,1,0,1,0,0,0,0
48565,100.0,24.12,0,0,0,0,1,0,1,0,0,1,0,0
1747,96.0,25.39,0,0,0,0,0,0,1,0,0,1,0,0
29840,75.0,21.98,0,0,0,0,1,0,1,1,0,0,0,0
48510,24.0,70.03,1,0,0,0,1,0,1,0,0,0,0,0
10982,10.0,23.06,0,1,0,0,0,1,0,0,0,1,0,0
33393,77.0,19.32,0,0,0,1,0,0,0,0,0,1,0,0
16594,65.0,28.67,0,0,0,0,0,0,1,1,0,0,0,0
17533,7.0,78.66,0,0,0,0,0,0,1,0,0,0,0,0
22263,87.0,75.7,0,1,1,0,0,1,0,0,1,0,0,0
29748,76.0,24.33,0,1,1,0,0,0,0,0,1,0,0,0
23294,93.0,18.4,0,0,0,0,0,0,1,0,0,0,1,0
7640,28.0,13.68,1,0,0,0,0,0,1,0,0,1,0,0
13638,7.0,26.91,0,1,0,0,0,0,0,1,0,0,0,0
47388,64.0,67.24,0,0,0,1,0,0,0,0,0,1,0,0
44312,3.0,25.28,0,0,0,0,0,0,1,0,0,1,0,0
48762,49.0,27.46,0,1,0,0,0,1,0,0,0,0,1,0
4184,60.0,18.31,1,1,0,0,1,1,0,0,0,1,0,0
35455,18.0,67.71,0,1,1,0,0,1,0,0,1,0,0,0
14213,76.0,22.96,0,1,0,0,0,0,0,0,0,1,0,0
28956,29.0,71.0,0,0,1,0,0,0,1,0,0,1,0,0
49551,37.0,21.72,0,0,0,0,1,0,1,0,0,0,1,0
38663,91.0,12.05,0,0,0,0,1,0,1,1,0,0,0,0
49160,4.0,19.0,0,1,0,0,0,1,0,0,0,0,0,0
43805,100.0,82.36,1,1,0,1,0,0,0,1,0,0,0,0
22866,99.0,27.17,0,0,1,0,0,0,1,0,0,0,0,1
43566,55.0,72.06,1,0,0,0,1,0,1,0,1,0,0,0
18783,23.0,64.13,0,1,0,0,1,1,0,0,1,0,0,0
43365,21.0,16.72,0,0,0,1,0,0,1,0,0,1,0,0
5736,15.0,22.88,0,0,0,0,1,0,1,0,0,0,0,0
28094,77.0,15.29,1,0,0,0,1,0,1,0,0,1,0,0
22742,61.0,19.87,0,0,1,0,0,0,1,0,0,1,0,0
39217,70.0,17.46,0,1,0,1,0,0,0,0,0,1,0,0
47197,39.0,76.99,0,0,0,0,0,0,1,0,0,0,1,0
48949,13.0,18.97,0,0,0,0,1,0,1,0,1,0,0,0
45878,55.0,18.76,1,0,1,0,0,0,1,0,0,0,0,0
14147,60.0,19.53,0,1,0,0,1,0,0,1,0,0,0,0
28731,65.0,18.29,0,1,0,0,0,1,0,1,0,0,0,0
39627,30.0,18.09,0,0,0,0,1,0,1,1,0,0,0,0
15951,22.0,64.75,0,1,1,0,0,1,0,0,0,1,0,0
47951,6.0,72.33,0,0,1,0,0,0,1,0,0,1,0,0
9028,5.0,23.53,0,1,0,1,0,0,0,1,0,0,0,0
1131,20.0,78.11,0,0,0,0,1,0,1,1,0,0,0,0
42201,95.0,67.57,0,0,0,0,0,0,1,0,0,0,0,0
40347,45.0,22.22,0,0,0,0,0,0,1,0,1,0,0,0
49442,76.0,58.81,0,0,0,0,1,0,1,0,0,1,0,0
31131,5.0,25.96,1,0,0,0,1,1,0,0,0,0,1,0
10293,46.0,76.17,0,0,0,1,0,0,1,1,0,0,0,0
24511,93.0,13.14,0,1,0,1,0,0,0,1,0,0,0,0
35787,7.0,27.06,0,0,0,0,1,0,1,0,0,1,0,0
45719,82.0,62.43,1,0,0,0,1,0,0,0,1,0,0,0
16879,26.0,12.38,0,0,0,0,0,0,1,0,0,1,0,0
13873,94.0,17.48,0,1,1,0,0,0,0,0,0,0,1,0
6821,90.0,18.59,0,0,0,1,0,0,1,0,1,0,0,0
25702,86.0,77.98,1,0,0,0,0,0,1,0,0,0,0,0
38517,27.0,22.89,0,0,0,0,1,0,1,1,0,0,0,0
46395,9.0,22.52,0,1,0,1,0,1,0,1,0,0,0,0
41036,91.0,22.93,0,1,1,0,0,1,0,0,0,0,0,0
36665,9.0,22.85,0,1,0,0,1,1,0,0,1,0,0,0
29563,21.0,78.85,1,1,1,0,0,0,0,1,0,0,0,0
25884,20.0,18.95,0,0,0,0,0,0,1,1,0,0,0,0
41100,51.0,62.71,1,1,0,0,0,0,0,0,0,1,0,0
14382,26.0,22.18,0,0,0,1,0,0,1,0,0,1,0,0
8443,10.0,76.12,0,1,0,0,0,0,0,0,1,0,0,0
12210,18.0,27.12,0,0,0,0,1,0,0,1,0,0,0,0
6254,63.0,74.92,0,0,0,0,1,0,1,1,0,0,0,0
6176,14.0,84.38,0,0,0,0,0,0,1,0,0,1,0,0
47109,85.0,14.78,0,1,0,1,0,0,0,0,0,1,0,0
41011,8.0,21.35,0,0,1,0,0,0,1,1,0,0,0,0
35527,21.0,23.41,0,1,0,0,0,1,0,0,0,0,0,1
36593,16.0,73.03,1,1,0,0,1,0,0,0,0,0,0,1
35314,20.0,20.02,0,1,1,0,0,1,0,0,0,1,0,0
29617,15.0,20.49,1,1,0,0,1,1,0,0,0,1,0,0
9362,6.0,26.61,0,1,1,0,0,1,0,0,0,0,1,0
29736,57.0,22.62,0,0,0,0,0,0,1,1,0,0,0,0
44828,8.0,72.43,0,1,0,0,0,1,0,0,0,1,0,0
1137,9.0,21.37,0,0,0,0,0,0,1,0,0,0,1,0
20573,69.0,17.42,0,0,0,0,1,1,0,0,1,0,0,0
42961,19.0,21.36,1,0,0,0,0,0,1,1,0,0,0,0
8543,48.0,16.88,0,1,0,0,1,0,0,0,0,0,1,0
18044,32.0,20.42,1,1,0,1,0,1,0,1,0,0,0,0
37244,49.0,18.75,0,1,0,0,0,0,0,0,0,0,1,0
28655,46.0,23.75,0,0,0,0,0,1,0,0,1,0,0,0
42463,41.0,16.71,1,1,0,0,0,1,0,1,0,0,0,0
19837,95.0,96.19,0,0,1,0,0,0,1,0,1,0,0,0
41518,75.0,77.81,0,0,0,0,0,0,1,0,1,0,0,0
